h,s,p_grid,omega,p_wt,p_el,p_comp,m_in,m_out,m_tank
103,1,0,0,716.9074019,701.307243,15.60015884,14054.19715,14054.19715,0
103,2,0,33.1876,693.6785984,678.5839065,15.09469185,13598.82149,25000,71137.71766
103,3,0,733.368,699.2918451,684.0750071,15.21683809,13708.86314,25000,98278.1516
104,1,43.07552223,43.7929,1224.578343,1240.069268,27.58459683,24850.98814,13576.73532,11274.25282
104,2,0,418.4878,794.1237773,776.8433628,17.2804145,15567.94099,25000,61705.65865
104,3,0,1128.329,973.3630394,952.1823151,21.18072429,19081.73359,25000,92359.88519
105,1,0,0,921.6804445,901.6243517,20.05609273,18068.55201,25000,4342.804831
105,2,0,233.7004,471.4096555,461.1516146,10.25804097,9241.478356,25000,45947.13701
105,3,0,1352.0833,1023.2238,1000.958088,22.26571208,20059.20008,25000,87419.08527
106,1,97.09672974,97.1461,956.630919,1030.798162,22.92948664,20657.19517,25000,0
106,2,0,60.7786,159.1435064,155.6804874,3.463019034,3119.836967,25000,24066.97397
106,3,410.1590593,1205.9582,954.1866226,1334.657037,29.68864499,26746.52702,25000,89165.61229
107,1,475.1565726,682.5093,1145.353574,1585.247273,35.26287443,31768.35534,25000,6768.355343
107,2,0,66.9119,505.496253,494.4964756,10.9997774,9909.709372,25000,8976.683345
107,3,0,1061.2586,855.9607686,837.3347592,18.62600932,16780.18858,25000,80945.80086
108,1,448.4749664,815.2205,1050.831798,1466.681319,32.62544593,29392.29363,25000,11160.64897
108,2,0,387.8513,817.3525808,799.5666993,17.78588149,16023.31665,25000,0
108,3,476.1005881,1553.8967,1144.409559,1585.247273,35.26287443,31768.35534,25000,87714.1562
109,1,419.3337521,703.736,1040.432827,1428.001541,31.76503749,28617.15089,25000,14777.79986
109,2,335.5479633,986.8472,939.7070267,1247.50499,27.75,25000,25000,0
109,3,291.2185901,1664.6085,1329.291557,1585.247273,35.26287443,31768.35534,25000,94482.51155
110,1,105.7819301,114.2882,938.4125648,1021.472453,22.72204183,20470.30796,25000,10248.10782
110,2,124.0920829,1469.8457,1151.162907,1247.50499,27.75,25000,25000,0
110,3,372.4403173,1489.9728,1248.06983,1585.247273,35.26287443,31768.35534,25000,101250.8669
111,1,0,0,874.1832755,855.160738,19.02253752,17137.42119,16518.45515,10867.07386
111,2,305.0883716,1730.1873,1315.421775,1585.247273,35.26287443,31768.35534,25000,6768.355343
111,3,438.3490061,1469.378,1182.161141,1585.247273,35.26287443,31768.35534,25000,108019.2222
112,1,0,47.1893,720.9233832,705.2358352,15.68754801,14132.92614,25000,0
112,2,83.66295491,1762.2017,1359.764874,1412.018328,31.4095005,28296.8473,25000,10065.20264
112,3,503.7974226,1138.4623,1116.712724,1585.247273,35.26287443,31768.35534,25000,114787.5776
113,1,0,0,852.0816952,833.5400959,18.54159931,16704.14352,0,16704.14352
113,2,0,1527.5882,1265.679368,1238.137737,27.54163108,24812.28025,25000,9877.482895
113,3,0,958.1946,995.9442102,974.2721116,21.67209856,19524.41312,25000,109311.9907
114,1,0,0,666.3881766,651.887334,14.50084261,13063.82217,0,29767.96569
114,2,0,1310.3139,1217.498219,1191.005027,26.49319222,23867.74073,25000,8745.22363
114,3,0,868.1984,1009.416204,987.45095,21.96525391,19788.51704,25000,104100.5077
115,1,0,0,777.5084138,760.5895555,16.91885831,15242.21469,25000,20010.18039
115,2,0,1184.884,1232.1099,1205.298752,26.81114756,24154.18699,25000,7899.410624
115,3,0,715.4108,1010.470952,988.4827464,21.9882056,19809.19424,25000,98909.70197
116,1,0,0,593.9635974,581.0387393,12.92485813,11644.01634,21334.64723,10319.54949
116,2,0,693.5849,1061.626173,1038.524812,23.10136132,20812.03722,25000,3711.447848
116,3,0,934.8396,1019.952486,997.7579586,22.19452714,19995.06949,25000,93904.77146
117,1,0,91.8357,748.8527106,732.5574105,16.29530006,14680.45051,25000,0
117,2,0,327.4625,1085.933294,1062.303002,23.63029289,21288.55215,25000,0
117,3,84.52965766,544.4486,846.9704461,911.2303317,20.26977199,18261.05585,25000,87165.82731
118,1,0,0,550.7970087,538.8114708,11.98553788,10797.78187,10797.78187,0
118,2,0,793.6136,1299.155645,1270.885559,28.27008672,25468.54659,25000,468.5465944
118,3,159.9555253,586.9837,893.2229442,1030.260933,22.9175363,20646.4291,25000,82812.25641
119,1,0,0,710.6096111,695.1464944,15.46311668,13930.73575,13930.73575,0
119,2,0,1329.4672,1347.554644,1318.231378,29.32326607,26417.35682,25000,1885.903412
119,3,40.33487749,357.312,861.607817,882.3161022,19.6265923,17681.61469,25000,75493.8711
120,1,0,0,695.6554045,680.5176966,15.13770785,13637.57464,13637.57464,0
120,2,182.1779763,1247.6802,1422.480085,1569.740134,34.91792744,31457.59229,25000,8343.495698
120,3,499.7702066,902.8082,1120.73994,1585.247273,35.26287443,31768.35534,25000,82262.22644
121,1,330.3275675,330.519,1270.036368,1565.539449,34.82448573,31373.41057,25000,6373.410567
121,2,0,1283.4981,1332.087297,1303.100606,28.98669112,26114.13614,25000,9457.631839
121,3,270.5591527,1276.3847,1349.950994,1585.247273,35.26287443,31768.35534,25000,89030.58178
122,1,294.1160325,294.8613,1286.038949,1545.77025,34.38473175,30977.23581,25000,12350.64637
122,2,0,1541.9626,1186.454601,1160.636929,25.8176721,23259.16406,25000,7716.795897
122,3,405.9198315,654.8969,1092.693263,1466.002743,32.61035142,29378.69497,25000,93409.27676
123,1,198.9468975,414.334,1421.56325,1585.247273,35.26287443,31768.35534,25000,19119.00172
123,2,0,1835.8703,1340.801296,1311.624985,29.17631082,26284.9647,25000,9001.760601
123,3,147.8822653,332.9272,977.4381972,1100.833091,24.48737161,22060.69514,25000,90469.9719
124,1,150.4301477,411.581,1470.079999,1585.247273,35.26287443,31768.35534,25000,25887.35706
124,2,0,1063.8716,1422.628427,1391.671529,30.95689817,27889.09745,25000,11890.85805
124,3,317.3718481,544.1707,1086.125066,1372.956325,30.54058967,27514.04475,25000,92984.01665
125,1,0,0,1162.491104,1137.194887,25.29621793,22789.38553,25000,23676.74259
125,2,0,970.4437,1456.298261,1424.608695,31.68956566,28549.15825,25000,15440.0163
125,3,416.7128745,627.2317,1203.797273,1585.247273,35.26287443,31768.35534,25000,99752.37199
126,1,116.015029,116.2958,1243.927656,1330.349851,29.59283422,26660.21101,25000,25336.95359
126,2,302.5467889,1096.6569,1317.963358,1585.247273,35.26287443,31768.35534,25000,22208.37164
126,3,448.8330351,763.6449,1171.677112,1585.247273,35.26287443,31768.35534,25000,106520.7273
127,1,242.2086632,242.7948,1290.80473,1499.654479,33.35891409,30053.07576,25000,30390.02935
127,2,210.8477034,935.4247,1409.662444,1585.247273,35.26287443,31768.35534,25000,28976.72699
127,3,0,114.5841,841.9504679,823.6293277,18.32114022,16505.53173,25000,98026.25906
128,1,257.8927635,812.9017,1362.617384,1585.247273,35.26287443,31768.35534,25000,37158.3847
128,2,0,156.8023,728.2708048,712.4233743,15.84743051,14276.96442,25000,18253.69141
128,3,262.2916699,508.6069,990.8622491,1225.884846,27.26907287,24566.73232,25000,97592.99138
129,1,347.1334138,403.99,1273.376733,1585.247273,35.26287443,31768.35534,25000,43926.74004
129,2,168.6960569,215.391,1151.997999,1291.955286,28.73877016,25890.78393,25000,19144.47534
129,3,347.8958889,1191.5839,1272.614258,1585.247273,35.26287443,31768.35534,25000,104361.3467
130,1,250.2198708,664.9041,1370.290276,1585.247273,35.26287443,31768.35534,25000,50695.09538
130,2,217.4701619,366.6778,1403.039985,1585.247273,35.26287443,31768.35534,25000,25912.83068
130,3,334.7740591,1139.874,1285.736088,1585.247273,35.26287443,31768.35534,25000,111129.7021
131,1,166.1989935,976.4705,1454.311154,1585.247273,35.26287443,31768.35534,25000,57463.45072
131,2,205.2296412,679.5918,1415.280506,1585.247273,35.26287443,31768.35534,25000,32681.18602
131,3,371.5326082,962.4256,1248.977539,1585.247273,35.26287443,31768.35534,25000,117898.0574
132,1,150.3007611,1139.2781,1470.209386,1585.247273,35.26287443,31768.35534,25000,64231.80607
132,2,172.8030969,1168.9097,1447.70705,1585.247273,35.26287443,31768.35534,25000,39449.54137
132,3,384.4583727,1295.2724,1236.051774,1585.247273,35.26287443,31768.35534,25000,124666.4128
133,1,184.7565596,1042.48,1435.753587,1585.247273,35.26287443,31768.35534,25000,71000.16141
133,2,220.2685102,1307.565,1400.241637,1585.247273,35.26287443,31768.35534,25000,46217.89671
133,3,289.4394826,1582.4255,1331.070664,1585.247273,35.26287443,31768.35534,25000,131434.7681
134,1,136.643972,136.9746,1137.232345,1246.156318,27.7199996,24972.97261,25000,70973.13402
134,2,0,1485.317,1358.936614,1329.365672,29.57094175,26640.48807,25000,47858.38478
134,3,257.1345003,1441.1184,1363.375647,1585.247273,35.26287443,31768.35534,25000,138203.1234
135,1,232.2536425,232.8157,1226.538992,1427.048791,31.74384412,28598.05777,25000,74571.19179
135,2,0,1600.9796,1350.822999,1321.428613,29.39438663,26481.4294,25000,49339.81417
135,3,363.979267,1271.9642,1256.53088,1585.247273,35.26287443,31768.35534,25000,144971.4788
136,1,51.37439485,51.4987,1161.524698,1186.505979,26.39311361,23777.57983,25000,73348.77161
136,2,0,1625.5863,1362.815977,1333.160619,29.65535807,26716.53881,25000,51056.35298
136,3,385.9470137,993.2702,1234.563133,1585.247273,35.26287443,31768.35534,25000,151739.8341
137,1,0,0,981.9448439,960.5773765,21.36746739,19249.97063,25000,67598.74224
137,2,0,1182.0444,1214.484628,1188.057012,26.42761541,23808.66253,25000,49865.01551
137,3,295.9386733,1063.2183,1324.571474,1585.247273,35.26287443,31768.35534,25000,158508.1895
138,1,0,0,841.3571993,823.0489688,18.30823048,16493.90134,25000,59092.64357
138,2,0,634.2103,1004.6219,982.7609718,21.86092816,19694.52988,25000,44559.54538
138,3,217.2095063,230.1829,966.9866148,1158.427594,25.76852678,23214.88899,25000,156723.0785
139,1,0,0,865.8268035,846.9861057,18.84069773,16973.60156,25000,51066.24513
139,2,0,587.3046,967.2455078,946.1979031,21.04760464,18961.80598,25000,38521.35136
139,3,0,0,759.8274448,743.2933307,16.53411416,14895.59835,25000,146618.6768
140,1,0,0,1057.359243,1034.350732,23.00851141,20728.38866,25000,46794.63379
140,2,0,486.2118,1049.976015,1027.128165,22.84784976,20583.64843,25000,34104.9998
140,3,0,29.1682,687.0613548,672.1106565,14.95069829,13469.09756,25000,135087.7744
141,1,0,35.3776,904.8740117,885.1836329,19.6903788,17739.08,25000,39533.7138
141,2,0,728.0684,1189.214033,1163.336315,25.87771833,23313.25975,25000,32418.25955
141,3,0,0,869.3745888,850.45669,18.91789879,17043.15207,25000,127130.9264
142,1,41.45528802,41.5556,1212.160896,1226.337052,27.27913192,24575.79453,25000,39109.50832
142,2,0,1315.5876,1279.149758,1251.315007,27.83475153,25076.35273,25000,32494.61228
142,3,0,0,731.1915183,715.2805321,15.91098627,14334.22186,25000,116465.1483
143,1,265.839071,414.2579,1354.671076,1585.247273,35.26287443,31768.35534,25000,45877.86367
143,2,0,1141.1178,1131.335352,1106.717094,24.61825772,22178.61056,25000,29673.22284
143,3,0,0,795.355953,778.0487259,17.30722708,15592.09647,25000,107057.2448
144,1,135.8319977,136.1607,1232.493558,1338.550307,29.77524845,26824.54815,25000,47702.41182
144,2,0,1076.1731,1101.700161,1077.726775,23.97338548,21597.64458,25000,26270.86742
144,3,79.206,79.206,875.0318673,933.4733136,20.76455378,18706.8052,25000,100764.05
145,1,325.8204261,533.319,1294.689721,1585.247273,35.26287443,31768.35534,25000,54470.76716
145,2,0,1154.2756,1154.285423,1129.167764,25.1176594,22628.52198,25000,23899.38941
145,3,86.68460539,216.0235,799.7370241,867.1327811,19.28884843,17377.34093,25000,93141.3909
146,1,396.7055464,413.7678,1223.804601,1585.247273,35.26287443,31768.35534,25000,61239.1225
146,2,0,1120.6926,1109.329497,1085.190094,24.13940253,21747.20949,25000,20646.59889
146,3,0,0,784.7227296,767.6468852,17.07584437,15383.64358,25000,83525.03448
147,1,352.7975124,597.8852,1267.712635,1585.247273,35.26287443,31768.35534,25000,68007.47785
147,2,0,1152.9595,1036.839622,1014.277625,22.5619972,20326.1236,25000,15972.7225
147,3,0,0,673.9181416,659.2534443,14.66469732,13211.43902,25000,71736.4735
148,1,232.7798377,765.3031,1387.730309,1585.247273,35.26287443,31768.35534,25000,74775.83319
148,2,0,1195.9469,1156.863315,1131.68956,25.17375524,22679.05878,25000,13651.78127
148,3,0,0,876.997532,857.9137552,19.08377674,17192.59165,25000,63929.06515
149,1,0,0,788.8170533,771.652115,17.16493831,15463.90838,25000,65239.74157
149,2,0,1376.8552,1357.14917,1327.617123,29.53204634,26605.44715,25000,15257.22843
149,3,67.34596275,67.507,1056.677653,1099.564464,24.45915177,22035.27187,25000,60964.33702
150,1,0,0,497.0578776,486.2417223,10.81615537,9744.284114,25000,49984.02569
150,2,0,1120.0557,1379.244992,1349.232133,30.01285926,27038.61194,25000,17295.84037
150,3,0,0,811.9218775,794.25417,17.66770746,15916.85357,25000,51881.19059
151,1,0,0,634.8079562,620.9943104,13.81364584,12444.72598,25000,37428.75167
151,2,0,682.037,1268.075718,1240.481942,27.59377651,24859.25811,25000,17155.09848
151,3,0,0,820.6840196,802.8256448,17.85837477,16088.62592,25000,42969.81651
152,1,519.621912,915.4961,1040.099749,1525.781565,33.94009545,30576.66257,25000,43005.41423
152,2,236.2213291,236.793,1287.718523,1490.778382,33.16147063,29875.19877,25000,22030.29725
152,3,0,0,859.8339243,841.1236338,18.71029056,16856.11762,25000,34825.93413
153,1,329.9466054,356.7975,1011.333927,1312.093793,29.18673917,26294.35961,25000,44299.77384
153,2,318.1452938,318.9973,1261.758069,1545.524107,34.37925644,30972.3031,25000,28002.60035
153,3,500.0578653,676.412,1120.452282,1585.247273,35.26287443,31768.35534,25000,41594.28947
154,1,257.5202515,1136.443,1362.989896,1585.247273,35.26287443,31768.35534,25000,51068.12919
154,2,259.5263367,517.6962,1360.98381,1585.247273,35.26287443,31768.35534,25000,34770.95569
154,3,0,41.5867,279.7798425,273.691734,6.088108409,5484.78235,25000,22079.07182
155,1,398.5823116,1246.3165,1221.927835,1585.247273,35.26287443,31768.35534,25000,57836.48453
155,2,275.3881607,635.2016,1345.121986,1585.247273,35.26287443,31768.35534,25000,41539.31104
155,3,450.8299937,513.8448,1169.680153,1585.247273,35.26287443,31768.35534,25000,28847.42717
156,1,510.7012197,950.2659,1109.808927,1585.247273,35.26287443,31768.35534,25000,64604.83987
156,2,0,1051.2649,1360.162058,1330.56445,29.59760786,26664.51158,25000,43203.82262
156,3,281.2051865,467.8313,936.4469001,1191.155546,26.49654043,23870.75715,25000,27718.18431
157,1,417.06325,1054.0853,1203.446897,1585.247273,35.26287443,31768.35534,25000,71373.19522
157,2,0,1233.2751,1409.1783,1378.514081,30.66421862,27625.42218,25000,45829.2448
157,3,353.8388779,850.8347,947.8573425,1273.37085,28.32537053,25518.35183,25000,28236.53614
158,1,149.972,149.972,981.3695265,1106.723134,24.61839209,22178.73161,25000,68551.92683
158,2,0,1131.0829,1222.508769,1195.906545,26.60222355,23965.96717,25000,44795.21197
158,3,226.6537679,650.5467,868.7992728,1071.615595,23.83744594,21475.17652,25000,24711.71266
159,1,247.0796,247.0796,1018.679598,1238.21583,27.54336821,24813.84523,25000,68365.77206
159,2,0,1051.9946,1059.694868,1036.635532,23.05933543,20774.17607,25000,40569.38803
159,3,0,249.1122,765.7061428,749.0441061,16.66203671,15010.84389,25000,14722.55655
160,1,0,0,834.7399557,816.5757188,18.16423692,16364.17741,25000,59729.94947
160,2,0,815.188,880.5932592,861.4312381,19.16202103,17263.08201,25000,32832.47004
160,3,111.132587,261.4611,839.0753913,929.5311164,20.67686197,18627.80357,25000,8350.360121
161,1,0,0,733.4733263,717.5126871,15.96063922,14378.95425,25000,49108.90371
161,2,0,390.9861,817.2613084,799.477413,17.78389537,16021.52736,25000,23853.9974
161,3,294.9965268,375.515,928.0568676,1196.43932,26.6140748,23976.64396,25000,7327.004085
162,1,0,0,403.5695535,394.7877372,8.781816341,7911.546253,25000,32020.44997
162,2,247.8349832,343.8913,982.0886725,1203.160082,26.76357412,24111.32803,25000,22965.32543
162,3,0,0,803.6160975,786.1291268,17.48697075,15754.0277,11468.76115,11612.27064
163,1,0,0,761.7677419,745.1914062,16.57633572,14933.63578,25000,21954.08575
163,2,277.0427262,367.3865,1009.607977,1258.652729,27.99797476,25223.40069,25000,23188.72612
163,3,0,0,682.9107468,668.0503672,14.86037959,13387.72936,25000,0
164,1,0,0,815.069252,797.3330566,17.73619544,15978.55445,25000,12932.6402
164,2,0,159.1447,959.7024692,938.8190037,20.88346545,18813.93283,25000,17002.65896
164,3,0,0,784.4296045,767.3601386,17.06946587,15377.89718,4313.106185,11064.79099
165,1,0,0,843.0913727,824.7454059,18.34596671,16527.89794,25000,4460.538138
165,2,0,90.0876,797.1357633,779.789807,17.34595638,15626.98773,25000,7629.646687
165,3,0,0,710.8377929,695.3697109,15.468082,13935.20901,25000,0
166,1,7.718185874,7.7366,1040.003863,1024.923247,22.79880267,20539.46186,25000,0
166,2,0,833.5239,999.3961088,977.6488957,21.7472131,19592.08387,25000,2221.730556
166,3,0,0,848.8415288,830.3704367,18.47109214,16640.62355,16640.62355,0
167,1,110.4764603,453.895,1164.77853,1247.50499,27.75,25000,25000,0
167,2,0,988.0428,1163.25358,1137.94077,25.31280966,22804.33303,25000,26.06358488
167,3,0,0,796.5424932,779.2094466,17.33304661,15615.35731,12130.07935,3485.277965
168,1,1.224706444,477.7642,1274.030284,1247.50499,27.75,25000,25000,0
168,2,101.4399037,1062.7963,1172.485578,1246.204412,27.72106942,24973.93642,25000,0
168,3,98.82686163,98.8771,998.6434037,1073.588924,23.88134146,21514.72203,25000,0
