timestamp,CF
2025-01-06 12:00:00,0.3655761850824112
2025-01-06 13:00:00,0.06463385210416388
2025-01-06 14:00:00,0.07217586482648784
2025-01-06 15:00:00,0.39487556663354556
2025-01-06 16:00:00,0.38417326447353434
2025-01-06 17:00:00,1.0
2025-01-06 18:00:00,0.921329178705512
2025-01-06 19:00:00,1.0
2025-01-06 20:00:00,0.5924863778125128
2025-01-06 21:00:00,1.0
2025-01-06 22:00:00,1.0
2025-01-06 23:00:00,1.0
2025-01-07 00:00:00,0.10373195671649071
2025-01-07 01:00:00,0.041299819878676265
2025-01-07 02:00:00,0.14727371895454502
2025-01-07 03:00:00,0.3743919562328239
2025-01-07 04:00:00,0.9697006695774145
2025-01-07 05:00:00,0.7597082989294459
2025-01-07 06:00:00,0.8905152902163497
2025-01-07 07:00:00,0.6812572832239768
2025-01-07 08:00:00,0.8146600979032708
2025-01-07 09:00:00,0.9723586077735036
2025-01-07 10:00:00,0.9706746644932552
2025-01-07 11:00:00,0.5088412593927923
2025-01-07 12:00:00,0.08115266787371479
2025-01-07 13:00:00,0.0
2025-01-07 14:00:00,0.0
2025-01-07 15:00:00,0.002868548962872899
2025-01-07 16:00:00,0.05310833197531876
2025-01-07 17:00:00,0.23121114398722017
2025-01-07 18:00:00,0.30949899155935146
2025-01-07 19:00:00,0.05884713957647953
2025-01-07 20:00:00,0.035529560477367036
2025-01-07 21:00:00,0.07523420189732855
2025-01-07 22:00:00,0.024161363608776108
2025-01-07 23:00:00,0.0014712465772656177
